_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,audience,audience:confidence,bias,bias:confidence,message,message:confidence,orig__golden,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
766192532,FALSE,finalized,1,8/4/15 20:37,national,1,neutral,1,personal,1,,,,B001288,"<blockquote class=""twitter-tweet"" width=""450""><p>Is that delight or terror MT @LyndaWoolard Can u see my delight when Cory taught me how 2 take a selfie in yesterday? http://t.co/GJd2pmcMOY</p> Cory Booker (@CoryBooker) <a href='https://twitter.com/CoryBooker/status/478246793818701824'>2014-06-15 14:44:55</a></blockquote>",4.78247E+17,From: Cory Booker (Senator from New Jersey),,twitter,Is that delight or terror MT @LyndaWoolard Can u see my delight when Cory taught me how 2 take a selfie in yesterday? http://t.co/GJd2pmcMOY
766192533,FALSE,finalized,2,8/4/15 21:04,national,1,neutral,1,information,1,,,,F000043,"<blockquote class=""twitter-tweet"" width=""450""><p>RT @AAAS_News: ""Basic science is a riskier investment compared with applied research, but one with larger potential payoffs,"" #OpEd http://â€_</p> Chaka Fattah (@chakafattah) <a href='https://twitter.com/chakafattah/status/336960001753092096'>2013-05-21 17:41:39</a></blockquote>",3.3696E+17,From: Chaka Fattah (Representative from Pennsylvania),,twitter,"RT @AAAS_News: ""Basic science is a riskier investment compared with applied research, but one with larger potential payoffs,"" #OpEd http://â€_"
766192534,FALSE,finalized,1,8/5/15 5:58,national,1,neutral,1,support,1,,,,H001069,"<blockquote class=""twitter-tweet"" width=""450""><p>Promising @FannieMae is paying back more $ to US taxpayers. Reinforces 5 yrs after crash we need #GSEreform to help prevent another bailout</p> Sen. Heidi Heitkamp (@SenatorHeitkamp) <a href='https://twitter.com/SenatorHeitkamp/status/398468067962802177'>2013-11-07 10:12:45</a></blockquote>",3.98468E+17,From: Heidi Heitkamp (Senator from North Dakota),,twitter,Promising @FannieMae is paying back more $ to US taxpayers. Reinforces 5 yrs after crash we need #GSEreform to help prevent another bailout
766192535,FALSE,finalized,1,8/4/15 21:35,national,1,partisan,1,policy,1,,,,M000133,"<blockquote class=""twitter-tweet"" width=""450""><p>#KXL oil export strategy makes US a middle man &amp; worsens #climatechange.Senate shld reject it http://t.co/Z8fiHvgckO http://t.co/p4pk9gfw4r</p> Ed Markey (@MarkeyMemo) <a href='https://twitter.com/MarkeyMemo/status/532986939629391873'>2014-11-13 15:02:43</a></blockquote>",5.32987E+17,From: Edward Markey (Senator from Massachusetts),,twitter,#KXL oil export strategy makes US a middle man &amp; worsens #climatechange.Senate shld reject it http://t.co/Z8fiHvgckO http://t.co/p4pk9gfw4r
766192536,FALSE,finalized,1,8/4/15 21:09,national,1,partisan,1,policy,1,,,,M000355,"<blockquote class=""twitter-tweet"" width=""450""><p>WTVW-TV report: McConnell sponsors Sunscreen Innovation Act (+playlist): http://t.co/J0yooWhFTR #Kentucky</p> Sen. McConnell Press (@McConnellPress) <a href='https://twitter.com/McConnellPress/status/474996969161498624'>2014-06-06 15:31:17</a></blockquote>",4.74997E+17,From: Mitch McConnell (Senator from Kentucky),,twitter,WTVW-TV report: McConnell sponsors Sunscreen Innovation Act (+playlist): http://t.co/J0yooWhFTR #Kentucky
766192537,FALSE,finalized,1,8/4/15 20:43,national,1,neutral,1,policy,1,,,,M001191,"<blockquote class=""twitter-tweet"" width=""450""><p>We need to work together to find real solutions to @FixtheDebt before @TheCanKicksBack http://t.co/5HXcsgTn79</p> Rep. Patrick Murphy (@RepMurphyFL) <a href='https://twitter.com/RepMurphyFL/status/355085829825232896'>2013-07-10 18:07:13</a></blockquote>",3.55086E+17,From: Patrick Murphy (Representative from Florida),,twitter,We need to work together to find real solutions to @FixtheDebt before @TheCanKicksBack http://t.co/5HXcsgTn79
766192538,FALSE,finalized,1,8/4/15 21:07,national,1,neutral,1,personal,1,,,,G000562,"<blockquote class=""twitter-tweet"" width=""450""><p>Congrats to the #coleg - last day of session.</p> Rep. Cory Gardner  (@repcorygardner) <a href='https://twitter.com/repcorygardner/status/332159903215022081'>2013-05-08 11:47:46</a></blockquote>",3.3216E+17,From: Cory Gardner (Representative from Colorado),,twitter,Congrats to the #coleg - last day of session.
766192539,FALSE,finalized,1,8/4/15 20:44,national,1,partisan,1,attack,1,,,,R000435,"<blockquote class=""twitter-tweet"" width=""450""><p>DemandarÃ¡ Obama un recuento en #Venezuela? Creo q deberÃ_a. Lee mi carta y tweet @whitehouse para decirle lo q piensas http://t.co/wrhmJLBKzh</p> Ileana Ros-Lehtinen (@RosLehtinen) <a href='https://twitter.com/RosLehtinen/status/324971346473926660'>2013-04-18 15:43:01</a></blockquote>",3.24971E+17,From: Ileana Ros-Lehtinen (Representative from Florida),,twitter,DemandarÃ¡ Obama un recuento en #Venezuela? Creo q deberÃ_a. Lee mi carta y tweet @whitehouse para decirle lo q piensas http://t.co/wrhmJLBKzh
766192540,FALSE,finalized,1,8/4/15 20:52,national,1,neutral,1,policy,1,,,,P000608,"<blockquote class=""twitter-tweet"" width=""450""><p>As @RepJoeGarcia says this isn't everything each side wants but is a point for reasonable bipartisan support to fix the broken system.</p> Rep. Scott Peters (@RepScottPeters) <a href='https://twitter.com/RepScottPeters/status/385438644204732416'>2013-10-02 12:18:28</a></blockquote>",3.85439E+17,From: Scott Peters (Representative from California),,twitter,As @RepJoeGarcia says this isn't everything each side wants but is a point for reasonable bipartisan support to fix the broken system.
766192541,FALSE,finalized,1,8/4/15 21:22,national,1,neutral,1,information,1,,,,S001150,"<blockquote class=""twitter-tweet"" width=""450""><p>ICYMI: I spoke with @WolfBlitzer tonight about the #SonyHack &amp; North Korea. http://t.co/PRvJK3Nb3C</p> Adam Schiff (@RepAdamSchiff) <a href='https://twitter.com/RepAdamSchiff/status/546086609184366592'>2014-12-19 18:36:08</a></blockquote>",5.46087E+17,From: Adam Schiff (Representative from California),,twitter,ICYMI: I spoke with @WolfBlitzer tonight about the #SonyHack &amp; North Korea. http://t.co/PRvJK3Nb3C
766192542,FALSE,finalized,1,8/4/15 21:09,constituency,1,neutral,1,support,1,,,,L000564,"<blockquote class=""twitter-tweet"" width=""450""><p>Hosting the #Colorado30 Group today on the Hill. Strengthening connections with CO  leaders on national defense. http://t.co/wJP0yUN2AF</p> Rep. Doug Lamborn (@RepDLamborn) <a href='https://twitter.com/RepDLamborn/status/336855356112269312'>2013-05-21 10:45:50</a></blockquote>",3.36855E+17,From: Doug Lamborn (Representative from Colorado),,twitter,Hosting the #Colorado30 Group today on the Hill. Strengthening connections with CO  leaders on national defense. http://t.co/wJP0yUN2AF
766192543,FALSE,finalized,1,8/4/15 20:16,national,1,neutral,1,personal,1,,,,M000303,"<blockquote class=""twitter-tweet"" width=""450""><p>Looking fwd to #ThirteenSoldiers book signing tomorrow @ChangingHands Bookstore in #Tempe - more info: http://t.co/tvuwI3Xbuz #Arizona</p> John McCain (@SenJohnMcCain) <a href='https://twitter.com/SenJohnMcCain/status/536669579851079680'>2014-11-23 18:56:13</a></blockquote>",5.3667E+17,From: John McCain (Senator from Arizona),,twitter,Looking fwd to #ThirteenSoldiers book signing tomorrow @ChangingHands Bookstore in #Tempe - more info: http://t.co/tvuwI3Xbuz #Arizona
766192544,FALSE,finalized,1,8/4/15 21:01,national,1,partisan,1,policy,1,,,,S000250,"<blockquote class=""twitter-tweet"" width=""450""><p>Today marks the 4th time in 5 years that Pres. Obama missed the legal deadline to submit his budget plan: http://t.co/RivWKVg1 #RequireAPlan</p> Pete Sessions (@PeteSessions) <a href='https://twitter.com/PeteSessions/status/298447272281243648'>2013-02-04 10:05:49</a></blockquote>",2.98447E+17,From: Pete Sessions (Representative from Texas),,twitter,Today marks the 4th time in 5 years that Pres. Obama missed the legal deadline to submit his budget plan: http://t.co/RivWKVg1 #RequireAPlan
766192545,FALSE,finalized,1,8/4/15 21:09,constituency,1,neutral,1,information,1,,,,S001191,"<blockquote class=""twitter-tweet"" width=""450""><p>Come get help w/fed agencies at Mobile Office Hrs: Th, 11am-12:30pm, Acacia Library (750 E. Townley Ave, Phx). http://t.co/83jgOjKirc</p> Kyrsten Sinema (@RepSinema) <a href='https://twitter.com/RepSinema/status/516362226782199808'>2014-09-28 19:02:03</a></blockquote>",5.16362E+17,From: Kyrsten Sinema (Representative from Arizona),,twitter,"Come get help w/fed agencies at Mobile Office Hrs: Th, 11am-12:30pm, Acacia Library (750 E. Townley Ave, Phx). http://t.co/83jgOjKirc"
766192546,FALSE,finalized,1,8/4/15 21:27,national,1,partisan,1,policy,1,,,,M001165,"<blockquote class=""twitter-tweet"" width=""450""><p>The Obama economy just isnâ€™t cutting it for hardworking Americans â†’ http://t.co/yagUZrvj6i</p> Kevin McCarthy (@GOPWhip) <a href='https://twitter.com/GOPWhip/status/514871475107823617'>2014-09-24 16:18:20</a></blockquote>",5.14871E+17,From: Kevin McCarthy (Representative from California),,twitter,The Obama economy just isnâ€™t cutting it for hardworking Americans â†’ http://t.co/yagUZrvj6i
766192547,FALSE,finalized,1,8/4/15 22:17,national,1,neutral,1,support,1,,,,S000185,"<blockquote class=""twitter-tweet"" width=""450""><p>Great to see Ft Monroe Authority Ex. Dir. Oder, Dr. Wagner &amp; Dr. Koch at the State of the Region presentation in Hpt http://t.co/DtPxkJWBsi</p> Rep. Bobby Scott (@repbobbyscott) <a href='https://twitter.com/repbobbyscott/status/520248834946248705'>2014-10-09 12:26:02</a></blockquote>",5.20249E+17,From: Robert Scott (Representative from Virginia),,twitter,"Great to see Ft Monroe Authority Ex. Dir. Oder, Dr. Wagner &amp; Dr. Koch at the State of the Region presentation in Hpt http://t.co/DtPxkJWBsi"
766192548,FALSE,finalized,1,8/4/15 21:07,national,1,neutral,1,media,1,,,,G000289,"<blockquote class=""twitter-tweet"" width=""450""><p>Joining the @FoxMorningNews in Roanoke just after 8AM. Hope you'll tune in! #VA06 #rke</p> Bob Goodlatte (@RepGoodlatte) <a href='https://twitter.com/RepGoodlatte/status/532142762276052992'>2014-11-11 07:08:15</a></blockquote>",5.32143E+17,From: Robert Goodlatte (Representative from Virginia),,twitter,Joining the @FoxMorningNews in Roanoke just after 8AM. Hope you'll tune in! #VA06 #rke
766192549,FALSE,finalized,1,8/4/15 21:23,national,1,neutral,1,information,1,,,,L000576,"<blockquote class=""twitter-tweet"" width=""450""><p>RT @jaketapper: Pentagon:  Sgt. Stephen New, 29, of Bartlett, TN, died July 28 in Bagram after unit was attacked by small arms fire http://â€_</p> Billy Long (@auctnr1) <a href='https://twitter.com/auctnr1/status/362384281764499456'>2013-07-30 21:28:40</a></blockquote>",3.62384E+17,From: Billy Long (Representative from Missouri),,twitter,"RT @jaketapper: Pentagon:  Sgt. Stephen New, 29, of Bartlett, TN, died July 28 in Bagram after unit was attacked by small arms fire http://â€_"
766192550,FALSE,finalized,1,8/4/15 21:17,national,1,partisan,1,attack,1,,,,K000220,"<blockquote class=""twitter-tweet"" width=""450""><p>DoD Secy Chuck Hagel, reportedly in charge of #Bergdahl exchange, claimed he ""doesn't know..."" today via @FreeBeacon https://t.co/tLImg8ASlt</p> Rep. Jack Kingston (@JackKingston) <a href='https://twitter.com/JackKingston/status/476800706696204288'>2014-06-11 14:58:41</a></blockquote>",4.76801E+17,From: Jack Kingston (Representative from Georgia),,twitter,"DoD Secy Chuck Hagel, reportedly in charge of #Bergdahl exchange, claimed he ""doesn't know..."" today via @FreeBeacon https://t.co/tLImg8ASlt"
766192551,FALSE,finalized,1,8/4/15 21:16,national,1,partisan,1,personal,1,,,,D000600,"<blockquote class=""twitter-tweet"" width=""450""><p>Can it be any clearer? Lerner and #IRS were covering their tracks! http://t.co/C2P3NsOkP9</p> Mario Diaz-Balart (@MarioDB) <a href='https://twitter.com/MarioDB/status/487259471496761345'>2014-07-10 11:38:05</a></blockquote>",4.87259E+17,From: Mario Diaz-Balart (Representative from Florida),,twitter,Can it be any clearer? Lerner and #IRS were covering their tracks! http://t.co/C2P3NsOkP9
766192552,FALSE,finalized,1,8/4/15 21:43,national,1,neutral,1,personal,1,,,,H001038,"<blockquote class=""twitter-tweet"" width=""450""><p>Hear my recent discussion on #Syria with Irelandâ€™s @rtenews (begins at 5:45):   http://t.co/vKeyErEUj4</p> Brian Higgins (@RepBrianHiggins) <a href='https://twitter.com/RepBrianHiggins/status/377526105080483840'>2013-09-10 16:16:52</a></blockquote>",3.77526E+17,From: Brian Higgins (Representative from New York),,twitter,Hear my recent discussion on #Syria with Irelandâ€™s @rtenews (begins at 5:45):   http://t.co/vKeyErEUj4
766192553,FALSE,finalized,1,8/4/15 21:19,national,1,partisan,1,attack,1,,,,B000575,"<blockquote class=""twitter-tweet"" width=""450""><p>RT to tell President Obama the buck stops with him. http://t.co/n8t627WxCn #IRS #IRSscandal #Benghazi</p> Senator Roy Blunt (@RoyBlunt) <a href='https://twitter.com/RoyBlunt/status/335038667385081857'>2013-05-16 10:26:57</a></blockquote>",3.35039E+17,From: Roy Blunt (Senator from Missouri),,twitter,RT to tell President Obama the buck stops with him. http://t.co/n8t627WxCn #IRS #IRSscandal #Benghazi
766192554,FALSE,finalized,1,8/4/15 20:57,national,1,partisan,1,policy,1,,,,S000033,"<blockquote class=""twitter-tweet"" width=""450""><p>Must Read: How to get a raise at McDonaldâ€™s - @HaroldMeyerson, @WashingtonPost: http://t.co/zh4cva5Txz #StrikeFastFood</p> Bernie Sanders (@SenSanders) <a href='https://twitter.com/SenSanders/status/507557845496500224'>2014-09-04 11:56:34</a></blockquote>",5.07558E+17,From: Bernard Sanders (Senator from Vermont),,twitter,"Must Read: How to get a raise at McDonaldâ€™s - @HaroldMeyerson, @WashingtonPost: http://t.co/zh4cva5Txz #StrikeFastFood"
766192555,FALSE,finalized,1,8/4/15 20:19,national,1,neutral,1,information,1,,,,C001067,"<blockquote class=""twitter-tweet"" width=""450""><p>The number of people signing up for health insurance continues to increase.</p> Yvette D. Clarke (@YvetteClarke) <a href='https://twitter.com/YvetteClarke/status/418149046499307520'>2013-12-31 17:37:56</a></blockquote>",4.18149E+17,From: Yvette Clarke (Representative from New York),,twitter,The number of people signing up for health insurance continues to increase.
766192556,FALSE,finalized,1,8/4/15 21:02,national,1,neutral,1,information,1,,,,M001157,"<blockquote class=""twitter-tweet"" width=""450""><p>RT @HouseHomeland: ICYMI: Chairman @McCaulPressShop on @CBSThisMorning on the #Boston bombing investigation and yesterday's hearing: http:/â€_</p> Michael McCaul (@McCaulPressShop) <a href='https://twitter.com/McCaulPressShop/status/332983073652215809'>2013-05-10 18:18:45</a></blockquote>",3.32983E+17,From: Michael McCaul (Representative from Texas),,twitter,RT @HouseHomeland: ICYMI: Chairman @McCaulPressShop on @CBSThisMorning on the #Boston bombing investigation and yesterday's hearing: http:/â€_
766192557,FALSE,finalized,2,8/4/15 21:04,constituency,0.5426,neutral,1,personal,0.5426,,,,L000563,"<blockquote class=""twitter-tweet"" width=""450""><p>Thanks to @MayorNoak and #WillCounty Larry Walsh for joining me @LewisUniversity Airport for today's good news. http://t.co/txSt4JgJEl</p> Rep. Daniel Lipinski (@RepLipinski) <a href='https://twitter.com/RepLipinski/status/367722918140067840'>2013-08-14 15:02:30</a></blockquote>",3.67723E+17,From: Daniel Lipinski (Representative from Illinois),,twitter,Thanks to @MayorNoak and #WillCounty Larry Walsh for joining me @LewisUniversity Airport for today's good news. http://t.co/txSt4JgJEl
766192558,FALSE,finalized,1,8/4/15 21:13,national,1,neutral,1,support,1,,,,L000480,"<blockquote class=""twitter-tweet"" width=""450""><p>Thoughts &amp; prayers are w/ the families of the 3 innocent Israeli teens. Abbas must denounce terrorism &amp; bring those responsible to justice</p> Nita Lowey (@NitaLowey) <a href='https://twitter.com/NitaLowey/status/483714059276402688'>2014-06-30 16:49:53</a></blockquote>",4.83714E+17,From: Nita Lowey (Representative from New York),,twitter,Thoughts &amp; prayers are w/ the families of the 3 innocent Israeli teens. Abbas must denounce terrorism &amp; bring those responsible to justice
